date,sqft_living,price,bedrooms,bathrooms,price_category
2014-08-29,1630,215000.0,4,1.75,low_end
2014-07-22,1610,215000.0,4,1.75,low_end
2014-07-21,1540,215000.0,4,2.0,low_end
2015-01-28,860,215000.0,3,1.0,low_end
2014-09-10,1190,215000.0,3,1.0,low_end
2014-05-15,1160,215000.0,3,1.0,low_end
2014-05-14,1240,215000.0,2,1.0,low_end
2014-11-24,1260,215000.0,3,1.0,low_end
2015-02-05,1060,215000.0,3,1.0,low_end
2014-07-23,1430,215000.0,3,1.75,low_end
2015-04-08,1010,215000.0,3,1.0,low_end
2015-04-28,960,215000.0,3,1.0,low_end
2014-07-07,960,215000.0,3,1.0,low_end
2015-03-16,1180,215000.0,2,2.0,low_end
2014-12-09,1100,215000.0,3,1.5,low_end
2014-07-09,1860,215000.0,4,1.5,low_end
2014-09-05,1700,215000.0,4,2.5,low_end
2014-12-17,1980,215000.0,5,1.5,low_end
2015-05-04,970,215000.0,1,1.0,low_end
2014-12-05,1480,215000.0,2,1.0,low_end
2015-02-26,1470,215000.0,3,2.0,low_end
2014-11-26,1280,215000.0,3,1.75,low_end
2015-01-27,2130,215000.0,4,2.5,low_end
2014-06-13,710,215000.0,2,1.0,low_end
2014-05-19,970,215000.0,3,1.0,low_end
2014-10-06,1290,215000.0,3,2.0,low_end
2014-07-22,1500,215000.0,4,2.25,low_end
2014-07-25,1847,215000.0,4,2.5,low_end
2015-01-14,1120,215000.0,2,1.5,low_end
2015-02-04,1470,215000.0,4,2.0,low_end
2014-12-26,1900,215000.0,4,2.25,low_end
2014-05-28,1210,215000.0,3,1.75,low_end
2014-10-30,1400,214950.0,3,1.0,low_end
2014-06-11,1570,214950.0,3,1.75,low_end
2015-04-30,1290,214946.0,3,1.75,low_end
2014-06-05,1150,214100.0,2,2.5,low_end
2014-09-26,1600,214000.0,3,2.5,low_end
2015-02-09,1580,214000.0,3,2.0,low_end
2014-09-09,1020,214000.0,3,1.0,low_end
2015-01-06,1240,214000.0,3,1.5,low_end
2014-08-15,1200,214000.0,3,1.0,low_end
2014-08-13,1430,213950.0,3,1.0,low_end
2015-04-28,740,213800.0,2,1.0,low_end
2014-07-25,1560,213675.0,3,2.25,low_end
2014-10-21,1580,213550.0,3,2.5,low_end
2014-09-16,1150,213500.0,3,1.5,low_end
2014-08-25,1220,213500.0,3,1.0,low_end
2015-02-18,2060,213500.0,2,1.5,low_end
2014-12-18,1680,213400.0,4,2.5,low_end
2014-06-09,1150,213400.0,3,1.5,low_end
2014-11-20,1000,213000.0,2,1.0,low_end
2014-06-09,1980,213000.0,4,1.75,low_end
2014-08-18,1200,213000.0,3,1.75,low_end
2014-10-03,750,213000.0,2,1.0,low_end
2015-04-24,740,213000.0,2,1.0,low_end
2014-06-27,940,212700.0,2,1.0,low_end
2014-11-21,1570,212644.0,3,1.0,low_end
2015-03-10,960,212625.0,2,1.0,low_end
2014-09-23,1270,212500.0,3,1.5,low_end
2014-06-09,1030,212500.0,2,2.0,low_end
2014-06-04,920,212500.0,3,1.0,low_end
2014-08-27,1060,212000.0,3,1.5,low_end
2015-04-14,1000,212000.0,3,1.0,low_end
2014-05-09,1020,212000.0,2,1.5,low_end
2015-04-27,1900,212000.0,4,2.5,low_end
2015-01-14,1900,212000.0,3,2.25,low_end
2014-10-27,1690,212000.0,3,1.5,low_end
2014-09-24,1100,212000.0,3,1.75,low_end
2015-01-21,1070,212000.0,2,1.0,low_end
2014-10-10,770,212000.0,2,1.0,low_end
2015-05-05,620,212000.0,1,1.0,low_end
2014-08-26,1250,212000.0,4,1.75,low_end
2015-01-05,1060,212000.0,3,1.75,low_end
2015-02-03,1470,212000.0,3,1.75,low_end
2015-04-29,1010,212000.0,3,1.5,low_end
2015-01-14,790,212000.0,2,1.0,low_end
2014-07-15,1040,212000.0,3,1.0,low_end
2014-09-30,1830,212000.0,3,1.5,low_end
2015-02-23,1880,212000.0,4,2.0,low_end
2014-08-27,1710,211000.0,4,2.0,low_end
2014-05-12,1350,211000.0,3,1.5,low_end
2014-05-08,2100,211000.0,4,1.0,low_end
2015-03-27,1060,211000.0,3,2.0,low_end
2014-08-06,1410,211000.0,3,1.0,low_end
2015-04-01,1840,210750.0,4,1.5,low_end
2015-03-04,1220,210500.0,3,1.0,low_end
2014-09-25,2040,210500.0,2,1.75,low_end
2014-11-13,1840,210500.0,3,1.0,low_end
2015-03-25,990,210490.0,3,1.0,low_end
2015-03-19,1580,210000.0,3,2.0,low_end
2014-05-29,1590,210000.0,3,1.75,low_end
2014-05-20,2180,210000.0,4,1.75,low_end
2014-06-24,970,210000.0,2,1.0,low_end
2014-09-08,1200,210000.0,3,1.0,low_end
2014-08-04,1020,210000.0,3,1.0,low_end
2015-04-27,1430,210000.0,3,2.25,low_end
2015-05-04,1320,210000.0,3,2.75,low_end
2015-03-24,1160,210000.0,3,1.5,low_end
2015-03-27,1040,210000.0,3,1.0,low_end
2014-05-12,1040,210000.0,3,2.5,low_end
2015-02-20,900,210000.0,2,1.0,low_end
2014-06-20,1680,210000.0,2,2.0,low_end
2015-04-27,2090,210000.0,4,1.75,low_end
2015-01-28,1030,210000.0,3,1.0,low_end
2014-11-13,1200,210000.0,3,1.0,low_end
2014-07-16,1450,210000.0,2,1.0,low_end
2014-05-28,880,210000.0,2,1.5,low_end
2014-07-29,2340,210000.0,5,1.75,low_end
2014-12-02,1440,210000.0,3,2.0,low_end
2014-07-08,1070,210000.0,3,1.0,low_end
2014-11-13,1260,210000.0,3,1.75,low_end
2014-06-12,1130,210000.0,4,1.5,low_end
2014-05-05,1340,210000.0,3,1.0,low_end
2015-05-06,1610,210000.0,3,2.5,low_end
2014-08-05,1190,210000.0,2,2.0,low_end
2014-05-19,1080,210000.0,3,1.0,low_end
2014-06-17,930,210000.0,1,1.0,low_end
2014-07-21,1920,210000.0,3,1.5,low_end
2014-11-03,1230,210000.0,3,1.0,low_end
2014-08-07,840,210000.0,2,0.75,low_end
2014-06-03,1110,210000.0,3,1.0,low_end
2014-07-08,960,210000.0,3,2.0,low_end
2014-11-18,1500,210000.0,4,2.25,low_end
2014-12-02,1520,210000.0,4,2.0,low_end
2014-10-23,1160,210000.0,3,1.5,low_end
2014-09-05,1250,210000.0,3,1.5,low_end
2015-03-25,880,210000.0,3,1.0,low_end
2014-05-05,2050,210000.0,5,2.0,low_end
2014-11-18,1400,210000.0,3,1.5,low_end
2014-07-26,1000,210000.0,2,1.75,low_end
2014-09-25,880,210000.0,2,1.0,low_end
2015-05-01,1100,210000.0,2,1.0,low_end
2014-06-19,1440,210000.0,3,2.0,low_end
2015-03-04,750,210000.0,2,1.0,low_end
2014-05-21,1240,210000.0,3,1.0,low_end
2014-07-18,1040,210000.0,2,1.0,low_end
2014-06-12,1200,210000.0,4,1.75,low_end
2015-05-11,990,210000.0,2,1.0,low_end
2014-11-10,1040,210000.0,3,1.0,low_end
2015-04-02,1520,210000.0,2,1.0,low_end
2014-08-21,1400,210000.0,3,1.75,low_end
2014-07-14,920,210000.0,3,1.0,low_end
2015-03-25,1660,210000.0,3,1.0,low_end
2014-06-13,1440,210000.0,2,1.75,low_end
2014-07-21,1520,210000.0,3,1.0,low_end
2014-06-05,1920,210000.0,4,1.5,low_end
2014-10-27,2140,210000.0,3,2.25,low_end
2014-08-08,1200,210000.0,4,1.0,low_end
2014-08-27,1730,210000.0,3,1.0,low_end
2015-03-11,860,210000.0,3,1.0,low_end
2014-12-22,1050,210000.0,1,1.0,low_end
2014-10-01,830,210000.0,2,1.0,low_end
2014-12-18,1830,210000.0,3,2.0,low_end
2014-10-03,1000,210000.0,3,1.0,low_end
2014-11-24,970,210000.0,2,1.0,low_end
2014-06-26,720,210000.0,2,1.0,low_end
2015-03-27,1720,210000.0,3,2.25,low_end
2014-10-17,1700,210000.0,3,1.0,low_end
2014-07-21,700,209995.0,2,1.0,low_end
2014-09-10,1170,209977.0,3,1.0,low_end
2014-07-22,1570,209950.0,3,1.75,low_end
2014-07-07,1180,209950.0,3,1.5,low_end
2014-07-22,1630,209950.0,4,1.0,low_end
2014-05-07,1380,209950.0,3,1.5,low_end
2015-04-10,860,209950.0,2,1.0,low_end
2014-12-04,1660,209950.0,3,1.0,low_end
2014-06-27,970,209950.0,3,1.0,low_end
2014-10-28,1100,209950.0,3,1.75,low_end
2015-04-01,1050,209950.0,2,1.0,low_end
2015-03-18,2290,209950.0,3,1.5,low_end
2014-09-16,1030,209900.0,3,1.0,low_end
2015-02-24,1180,209900.0,2,2.0,low_end
2015-04-06,970,209500.0,3,1.5,low_end
2015-05-08,840,209000.0,2,1.0,low_end
2015-02-02,920,209000.0,3,1.0,low_end
2014-12-31,1070,209000.0,2,1.0,low_end
2014-08-11,1230,209000.0,3,2.0,low_end
2014-12-02,1330,209000.0,3,1.0,low_end
2014-11-21,1250,209000.0,3,1.75,low_end
2014-12-03,1320,209000.0,3,1.0,low_end
2014-10-13,960,208950.0,3,1.0,low_end
2014-09-19,1390,208800.0,3,2.5,low_end
2015-04-01,2040,208633.0,3,2.5,low_end
2015-03-26,880,208500.0,2,1.0,low_end
2014-11-24,840,208417.0,2,1.0,low_end
2014-12-30,1570,208400.0,2,2.5,low_end
2015-03-27,1160,208000.0,2,1.0,low_end
2014-12-08,960,208000.0,2,1.0,low_end
2015-02-09,1300,208000.0,3,1.0,low_end
2014-07-29,1070,208000.0,3,1.75,low_end
2015-03-16,920,208000.0,3,1.0,low_end
2015-02-03,1020,208000.0,3,1.0,low_end
2014-10-02,1810,208000.0,4,2.75,low_end
2015-04-16,700,208000.0,2,1.0,low_end
2014-11-10,1210,208000.0,3,1.5,low_end
2014-07-18,1250,208000.0,3,2.0,low_end
2015-04-30,990,208000.0,3,1.0,low_end
2015-02-19,1050,208000.0,3,1.0,low_end
2014-07-14,820,208000.0,2,1.0,low_end
2014-07-21,890,207950.0,2,2.0,low_end
2015-01-13,1640,207500.0,3,1.0,low_end
2014-08-15,1170,207500.0,3,1.0,low_end
2014-08-19,1320,207500.0,3,1.75,low_end
2014-09-24,1260,207200.0,4,2.0,low_end
2014-08-28,1000,207100.0,2,1.0,low_end
2014-08-26,1080,207000.0,3,1.0,low_end
2014-09-29,920,207000.0,3,1.0,low_end
2014-12-29,1068,207000.0,2,1.5,low_end
2014-11-26,1130,207000.0,2,1.0,low_end
2015-04-11,990,207000.0,3,1.0,low_end
2014-08-13,860,207000.0,3,1.0,low_end
2014-09-22,1460,207000.0,3,1.5,low_end
2014-08-12,820,207000.0,2,1.0,low_end
2014-10-08,1980,207000.0,3,1.0,low_end
2015-02-27,1180,207000.0,3,1.75,low_end
2014-10-23,1690,207000.0,4,2.0,low_end
2014-05-08,1490,207000.0,3,1.0,low_end
2014-09-02,1520,207000.0,3,2.5,low_end
2014-10-06,2100,207000.0,4,2.5,low_end
2014-11-13,1330,206990.0,3,1.0,low_end
2014-10-21,1390,206600.0,3,2.0,low_end
2014-08-13,1720,206325.0,5,2.5,low_end
2014-06-13,1340,206135.0,3,1.0,low_end
2014-06-18,1820,206000.0,2,1.5,low_end
2015-04-07,970,206000.0,3,1.0,low_end
2014-11-19,1720,206000.0,4,2.0,low_end
2014-05-05,810,206000.0,2,1.0,low_end
2015-04-17,1320,206000.0,3,1.0,low_end
2014-10-28,1050,206000.0,3,1.0,low_end
2014-06-17,1320,206000.0,3,1.0,low_end
2014-12-23,920,206000.0,3,1.0,low_end
2014-06-03,1060,206000.0,3,1.0,low_end
2014-05-20,1700,206000.0,4,2.0,low_end
2014-11-20,1280,206000.0,2,2.5,low_end
2014-07-11,1140,206000.0,3,1.75,low_end
2015-01-29,1060,206000.0,3,1.0,low_end
2015-03-10,970,205950.0,3,1.0,low_end
2014-08-11,1490,205950.0,3,1.0,low_end
2015-02-27,1330,205500.0,3,2.0,low_end
2014-08-18,900,205500.0,2,1.0,low_end
2014-06-23,880,205425.0,2,1.0,low_end
2015-04-02,1767,205000.0,4,2.5,low_end
2014-12-04,1420,205000.0,3,1.75,low_end
2014-11-20,1870,205000.0,3,2.5,low_end
2014-05-16,1730,205000.0,5,1.75,low_end
2015-01-21,1420,205000.0,4,1.5,low_end
2014-07-19,860,205000.0,3,1.0,low_end
2015-02-20,1250,205000.0,3,2.25,low_end
2014-08-26,1370,205000.0,3,1.0,low_end
2015-05-12,1420,205000.0,3,1.5,low_end
2015-05-08,1610,205000.0,3,1.0,low_end
2015-02-13,1450,205000.0,4,2.0,low_end
2014-10-22,770,205000.0,3,0.75,low_end
2014-06-20,960,205000.0,3,1.0,low_end
2014-07-08,1180,205000.0,3,1.0,low_end
2015-03-18,1740,205000.0,2,1.75,low_end
2015-02-03,1200,205000.0,3,1.75,low_end
2015-04-21,1300,205000.0,3,1.0,low_end
2015-03-05,1340,205000.0,4,1.0,low_end
2014-12-31,1030,205000.0,4,1.0,low_end
2014-11-13,1130,205000.0,3,1.0,low_end
2014-06-13,1290,205000.0,3,1.0,low_end
2014-08-22,1800,205000.0,3,2.0,low_end
2014-10-09,1850,205000.0,4,1.75,low_end
2015-02-01,830,205000.0,2,1.5,low_end
2014-07-26,900,205000.0,2,1.0,low_end
2014-09-09,1010,205000.0,3,1.0,low_end
2014-05-08,720,205000.0,2,1.0,low_end
2014-07-15,1060,205000.0,2,1.0,low_end
2014-10-29,1210,205000.0,3,1.0,low_end
2014-07-01,1170,205000.0,3,1.75,low_end
2014-06-25,1230,205000.0,3,1.0,low_end
2015-01-21,1600,205000.0,3,2.5,low_end
2014-08-20,1120,205000.0,3,1.5,low_end
2014-07-17,1290,205000.0,3,1.75,low_end
2015-03-11,1120,205000.0,3,1.0,low_end
2014-06-25,1050,205000.0,3,1.0,low_end
2015-04-15,970,205000.0,3,1.0,low_end
2014-12-11,1080,205000.0,3,0.75,low_end
2014-07-29,2200,205000.0,4,2.0,low_end
2014-08-19,940,205000.0,3,1.0,low_end
2014-07-11,1820,205000.0,3,1.5,low_end
2014-09-10,1410,205000.0,3,2.0,low_end
2014-10-23,970,204995.0,2,1.0,low_end
2014-06-17,1740,204950.0,4,1.75,low_end
2014-08-26,1130,204950.0,2,0.75,low_end
2015-03-11,1390,204900.0,3,2.0,low_end
2015-05-13,880,204750.0,2,1.0,low_end
2014-05-15,1670,204700.0,4,2.0,low_end
2015-03-09,1260,204555.0,3,1.75,low_end
2015-01-20,1960,204250.0,3,2.25,low_end
2015-02-18,1040,204000.0,3,1.0,low_end
2015-03-26,980,204000.0,3,1.0,low_end
2015-02-27,1460,204000.0,3,1.5,low_end
2014-08-25,1000,204000.0,3,1.0,low_end
2015-04-14,1200,204000.0,3,1.0,low_end
2015-03-02,1090,204000.0,2,2.5,low_end
2014-08-22,770,203700.0,2,1.0,low_end
2015-03-16,1660,203700.0,3,2.0,low_end
2015-05-04,840,203000.0,3,1.0,low_end
2015-03-29,1190,203000.0,3,1.75,low_end
2014-11-06,1080,203000.0,2,1.0,low_end
2014-07-24,1630,203000.0,3,2.25,low_end
2015-03-10,1200,203000.0,3,1.5,low_end
2014-11-19,1370,203000.0,3,1.5,low_end
2014-08-21,1440,203000.0,2,1.0,low_end
2014-08-27,1490,203000.0,3,1.75,low_end
2015-02-06,920,203000.0,3,1.0,low_end
2014-06-20,1150,203000.0,3,1.0,low_end
2015-01-15,1610,203000.0,3,1.75,low_end
2014-10-28,1060,202950.0,2,1.0,low_end
2014-12-22,1540,202500.0,3,2.0,low_end
2015-04-06,1510,202500.0,3,1.5,low_end
2014-10-17,1120,202500.0,3,1.0,low_end
2014-09-24,1330,202200.0,2,1.75,low_end
2014-07-14,590,202000.0,1,0.75,low_end
2015-04-06,740,202000.0,2,1.0,low_end
2014-12-10,1010,202000.0,3,1.0,low_end
2014-06-26,920,202000.0,2,1.0,low_end
2014-12-29,840,202000.0,2,1.0,low_end
2015-01-27,670,202000.0,2,1.0,low_end
2014-07-01,590,202000.0,1,1.0,low_end
2014-11-20,1420,202000.0,3,1.5,low_end
2015-03-26,1010,201700.0,3,1.0,low_end
2014-07-08,1320,201500.0,3,1.0,low_end
2014-05-09,1160,201500.0,3,1.0,low_end
2014-05-12,1460,201000.0,3,1.0,low_end
2014-12-17,1360,201000.0,4,1.5,low_end
2014-09-04,1220,201000.0,3,1.0,low_end
2014-10-08,980,201000.0,3,1.0,low_end
2015-05-01,900,201000.0,3,1.0,low_end
2014-07-31,1010,201000.0,3,1.0,low_end
2014-10-23,1660,201000.0,5,1.75,low_end
2014-09-17,960,201000.0,3,1.0,low_end
2015-03-24,1280,200500.0,3,2.0,low_end
2014-06-26,1260,200500.0,3,1.75,low_end
2015-03-18,970,200450.0,3,1.0,low_end
2014-09-11,2040,200126.0,3,2.5,low_end
2014-07-14,1010,200000.0,1,1.5,low_end
2015-02-27,1010,200000.0,3,2.0,low_end
2015-02-25,1040,200000.0,3,1.0,low_end
2014-08-06,1000,200000.0,2,1.0,low_end
2014-08-18,1770,200000.0,5,1.75,low_end
2014-05-21,1310,200000.0,4,1.0,low_end
2015-04-02,1020,200000.0,4,1.0,low_end
2015-02-12,1920,200000.0,4,2.0,low_end
2014-06-25,1190,200000.0,3,2.0,low_end
2014-12-29,2120,200000.0,3,1.0,low_end
2015-01-06,1230,200000.0,3,1.0,low_end
2014-11-11,1320,200000.0,2,1.75,low_end
2014-10-16,910,200000.0,2,1.75,low_end
2015-01-15,1720,200000.0,4,2.5,low_end
2015-03-30,1150,200000.0,3,1.0,low_end
2015-03-26,1200,200000.0,3,1.0,low_end
2014-08-22,930,200000.0,2,1.0,low_end
2015-01-16,830,200000.0,2,1.0,low_end
2015-05-05,1360,200000.0,2,1.5,low_end
2015-03-27,1900,200000.0,4,2.0,low_end
2014-06-04,2060,200000.0,3,1.5,low_end
2014-06-25,1150,200000.0,3,1.0,low_end
2014-06-06,1730,200000.0,2,1.0,low_end
2015-03-09,930,200000.0,3,1.0,low_end
2014-10-21,1210,200000.0,3,1.5,low_end
2015-02-25,1780,200000.0,4,1.5,low_end
2014-10-22,780,200000.0,2,0.75,low_end
2014-11-13,680,200000.0,1,0.75,low_end
2014-09-05,790,200000.0,2,1.0,low_end
2014-11-21,1480,200000.0,3,1.0,low_end
2015-01-29,1400,200000.0,2,1.0,low_end
2014-12-22,920,200000.0,2,1.0,low_end
2014-06-20,860,200000.0,2,1.0,low_end
2014-05-20,1050,200000.0,3,1.0,low_end
2014-07-29,1290,200000.0,3,2.0,low_end
2014-08-04,830,200000.0,2,1.0,low_end
2014-11-05,1250,200000.0,2,1.0,low_end
2014-06-20,1230,200000.0,3,2.25,low_end
2015-01-12,1910,200000.0,4,2.75,low_end
2014-10-20,960,200000.0,3,1.0,low_end
2014-12-18,1090,200000.0,3,1.5,low_end
2015-04-23,2210,200000.0,4,2.75,low_end
2015-03-02,1170,200000.0,3,2.0,low_end
2014-05-23,1350,200000.0,4,1.0,low_end
2015-03-27,1430,200000.0,3,2.0,low_end
2014-07-30,1070,200000.0,4,1.0,low_end
2014-05-27,1720,200000.0,4,2.5,low_end
2014-07-10,2090,200000.0,4,2.0,low_end
2014-09-08,1010,200000.0,3,1.0,low_end
2014-06-23,1090,200000.0,3,1.5,low_end
2015-01-23,1010,200000.0,2,1.0,low_end
2014-06-19,1140,200000.0,3,1.5,low_end
2014-06-11,700,200000.0,2,1.0,low_end
2015-03-04,950,200000.0,2,1.0,low_end
2015-03-17,960,200000.0,3,1.0,low_end
2014-12-23,960,199999.0,3,1.0,low_end
2015-01-16,840,199990.0,3,1.0,low_end
2014-07-11,890,199990.0,2,1.0,low_end
2014-07-07,1100,199990.0,3,1.0,low_end
2014-11-24,860,199988.0,2,1.0,low_end
2014-09-17,1590,199950.0,2,2.75,low_end
2014-06-23,1740,199950.0,5,2.5,low_end
2014-08-08,700,199950.0,2,1.0,low_end
2015-04-09,1370,199950.0,3,1.5,low_end
2014-08-11,1048,199950.0,1,1.5,low_end
2015-04-03,840,199950.0,3,1.0,low_end
2014-11-05,1340,199950.0,3,1.0,low_end
2014-12-15,870,199950.0,2,1.75,low_end
2014-06-02,1010,199950.0,3,1.0,low_end
2015-01-20,1530,199950.0,3,3.0,low_end
2014-12-26,1010,199950.0,2,1.0,low_end
2014-07-31,1510,199950.0,3,1.5,low_end
2014-07-16,2270,199950.0,3,2.75,low_end
2014-10-04,1550,199950.0,3,1.75,low_end
2015-02-16,1790,199900.0,4,1.75,low_end
2014-07-17,1798,199900.0,5,1.75,low_end
2014-11-14,720,199900.0,1,1.0,low_end
2014-09-09,1750,199500.0,4,2.0,low_end
2014-06-10,920,199500.0,3,1.0,low_end
2014-12-04,1160,199500.0,3,1.75,low_end
2015-02-24,1690,199500.0,3,1.75,low_end
2014-08-13,880,199400.0,2,1.0,low_end
2014-09-29,860,199129.0,3,1.0,low_end
2015-02-20,1280,199000.0,4,1.0,low_end
2014-06-24,1000,199000.0,3,1.0,low_end
2014-09-12,1160,199000.0,4,1.5,low_end
2015-02-11,1750,199000.0,3,2.5,low_end
2014-05-21,2030,199000.0,4,2.0,low_end
2014-07-14,1510,199000.0,3,1.0,low_end
2014-07-18,1390,199000.0,3,1.0,low_end
2014-08-13,1320,199000.0,3,1.75,low_end
2014-10-16,1440,199000.0,4,2.0,low_end
2014-09-10,1050,199000.0,3,1.75,low_end
2015-02-17,1140,199000.0,2,1.0,low_end
2014-05-24,720,199000.0,2,1.0,low_end
2014-08-28,1220,199000.0,4,1.0,low_end
2015-03-29,1390,199000.0,3,1.0,low_end
2014-09-15,1210,198900.0,2,1.0,low_end
2014-11-05,1520,198500.0,3,1.75,low_end
2015-03-06,1050,198500.0,2,1.0,low_end
2014-10-21,1040,198400.0,3,1.0,low_end
2014-06-17,1430,198000.0,3,1.5,low_end
2014-07-17,1300,198000.0,3,1.75,low_end
2014-07-03,2080,198000.0,4,1.75,low_end
2015-04-08,860,198000.0,3,1.0,low_end
2014-08-07,790,198000.0,2,1.0,low_end
2015-03-17,820,197500.0,2,1.0,low_end
2014-06-19,1330,197500.0,3,1.0,low_end
2014-05-15,980,197500.0,3,1.0,low_end
2015-04-09,1610,197400.0,3,2.0,low_end
2015-01-20,1140,197200.0,3,1.0,low_end
2015-03-11,1790,197000.0,4,2.25,low_end
2015-02-24,1360,197000.0,4,1.0,low_end
2014-10-06,1090,197000.0,3,1.0,low_end
2015-03-30,770,197000.0,2,1.0,low_end
2014-05-06,1690,197000.0,3,1.75,low_end
2015-02-13,1270,196900.0,3,1.0,low_end
2014-11-12,1090,196700.0,2,1.0,low_end
2014-09-26,1310,196500.0,3,2.0,low_end
2014-06-25,1320,196500.0,3,1.0,low_end
2014-05-30,1560,196440.0,3,2.0,low_end
2015-03-26,1000,196000.0,3,1.0,low_end
2014-09-12,880,196000.0,3,1.0,low_end
2015-03-26,1090,196000.0,3,1.0,low_end
2014-07-22,2070,196000.0,3,2.25,low_end
2015-01-28,1510,196000.0,3,2.25,low_end
2015-03-04,1220,196000.0,3,1.0,low_end
2015-03-06,1000,196000.0,3,1.5,low_end
2014-11-06,1120,195700.0,3,1.0,low_end
2014-10-24,1230,195500.0,4,1.0,low_end
2014-10-29,2170,195000.0,4,1.5,low_end
2014-12-15,1070,195000.0,3,1.0,low_end
2014-07-07,1190,195000.0,2,1.0,low_end
2015-02-20,1260,195000.0,3,1.0,low_end
2014-05-21,1080,195000.0,2,1.0,low_end
2014-11-06,1190,195000.0,3,1.75,low_end
2014-09-19,1510,195000.0,3,1.0,low_end
2014-06-27,1020,195000.0,2,1.0,low_end
2014-11-19,800,195000.0,2,1.0,low_end
2015-04-26,1280,195000.0,3,1.0,low_end
2014-08-20,1300,195000.0,3,1.0,low_end
2014-05-21,1380,195000.0,3,1.75,low_end
2015-02-25,1180,195000.0,2,2.0,low_end
2014-05-09,720,195000.0,2,1.0,low_end
2015-03-06,1430,195000.0,3,1.5,low_end
2014-10-21,1140,195000.0,3,1.75,low_end
2015-04-08,1310,195000.0,3,1.0,low_end
2014-11-10,1230,195000.0,3,2.0,low_end
2014-08-07,1580,195000.0,3,1.75,low_end
2015-05-05,1200,195000.0,3,1.5,low_end
2014-11-25,720,195000.0,2,1.0,low_end
2014-11-07,1280,195000.0,2,1.0,low_end
2015-04-27,1070,195000.0,3,1.75,low_end
2015-05-04,820,195000.0,2,1.0,low_end
2014-09-20,1050,195000.0,3,1.5,low_end
2014-12-29,1430,195000.0,3,1.5,low_end
2014-10-14,1070,195000.0,3,1.0,low_end
2014-08-25,1190,195000.0,3,1.5,low_end
2014-07-10,860,195000.0,2,1.0,low_end
2014-05-25,1570,195000.0,3,1.75,low_end
2015-04-02,1320,195000.0,4,1.75,low_end
2014-11-07,1510,195000.0,3,1.75,low_end
2014-10-13,1560,194990.0,6,2.5,low_end
2014-07-11,810,194900.0,2,1.0,low_end
2014-11-21,1100,194820.0,3,1.5,low_end
2014-10-30,2190,194250.0,3,2.25,low_end
2014-08-29,1260,194000.0,3,1.75,low_end
2014-06-24,1050,194000.0,3,1.0,low_end
2014-09-25,1400,194000.0,3,1.0,low_end
2014-05-20,820,194000.0,1,1.0,low_end
2014-07-29,1070,194000.0,3,1.0,low_end
2014-11-05,1010,194000.0,3,1.5,low_end
2015-03-10,1760,194000.0,4,2.0,low_end
2014-10-15,1180,194000.0,3,1.0,low_end
2014-10-16,950,193500.0,2,1.0,low_end
2014-10-24,1180,193000.0,3,1.5,low_end
2014-11-06,950,193000.0,2,1.0,low_end
2015-03-20,1280,193000.0,2,1.75,low_end
2014-11-19,680,193000.0,2,1.0,low_end
2014-07-18,960,193000.0,3,1.0,low_end
2014-06-03,1180,193000.0,3,1.5,low_end
2015-03-26,910,193000.0,2,1.75,low_end
2014-07-16,1170,192950.0,3,1.0,low_end
2014-10-20,470,192500.0,1,1.0,low_end
2014-10-08,1420,192500.0,3,1.75,low_end
2014-06-18,1080,192500.0,3,1.0,low_end
2014-12-09,1100,192500.0,3,1.0,low_end
2014-05-20,950,192500.0,2,1.0,low_end
2014-10-30,1340,192000.0,2,1.75,low_end
2014-11-26,1240,192000.0,3,1.75,low_end
2014-05-12,700,192000.0,2,1.0,low_end
2015-02-24,1390,191950.0,2,2.5,low_end
2014-12-15,990,191000.0,3,1.0,low_end
2015-03-19,700,191000.0,2,1.0,low_end
2015-04-28,840,191000.0,3,1.0,low_end
2014-06-27,900,191000.0,2,1.0,low_end
2014-05-06,800,191000.0,3,1.5,low_end
2015-03-19,1370,190848.0,4,1.5,low_end
2014-08-12,1390,190500.0,3,2.0,low_end
2015-03-09,1110,190500.0,3,1.5,low_end
2014-12-30,1640,190000.0,3,1.0,low_end
2014-10-20,1200,190000.0,3,1.0,low_end
2015-01-13,1160,190000.0,3,1.75,low_end
2015-05-04,710,190000.0,2,1.0,low_end
2014-08-21,930,190000.0,2,1.0,low_end
2014-06-25,930,190000.0,1,0.75,low_end
2015-03-25,1190,190000.0,4,1.0,low_end
2014-07-15,1840,190000.0,4,2.5,low_end
2014-07-08,910,190000.0,3,1.0,low_end
2014-10-06,1320,190000.0,3,2.0,low_end
2014-08-12,1400,190000.0,2,1.5,low_end
2014-08-01,1350,190000.0,3,1.75,low_end
2014-12-30,760,190000.0,3,1.5,low_end
2015-04-03,1580,190000.0,4,2.0,low_end
2015-02-20,1510,190000.0,3,1.0,low_end
2014-05-30,1590,190000.0,3,2.25,low_end
2015-02-13,1180,190000.0,3,1.0,low_end
2014-11-19,1200,190000.0,3,1.0,low_end
2014-08-15,840,190000.0,2,1.0,low_end
2015-03-17,670,190000.0,2,1.0,low_end
2015-05-06,1640,190000.0,3,2.25,low_end
2015-05-06,1900,190000.0,4,1.75,low_end
2014-11-20,1100,190000.0,3,1.75,low_end
2015-02-26,1040,190000.0,3,1.0,low_end
2015-02-26,1390,190000.0,3,1.75,low_end
2014-11-20,880,190000.0,2,1.0,low_end
